Page_Number,Type,Price,Price_Per_M2,Surface_m2,Rooms,Bedrooms,Floor,Address,City,PostalCode,Department,Energy_Class,Is_New,Agency,URL,Confidence_Score
10,Appartement,325 000 €, 8 553 €/m²,38 m²,2 pièce(s),1 chambre(s),2,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/256068221.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,635 000 €, 9 769 €/m²,65 m²,4 pièce(s),2 chambre(s),4,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/256065221.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,505 000 €, 10 978 €/m²,46 m²,2 pièce(s),1 chambre(s),2,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,E,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/256204965.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,206 922 €, 10 891 €/m²,19 m²,1 pièce(s),N/A,1,Paris 20ème (75020),Paris 20ème,75020,75,C,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/256239495.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,549 000 €, 12 200 €/m²,45 m²,2 pièce(s),1 chambre(s),2,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255751443.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,495 000 €, 12 073 €/m²,41 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/256147427.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,365 000 €, 10 815 €/m²,"33,8 m²",2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,E,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/256137049.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,735 000 €, 6 806 €/m²,108 m²,5 pièce(s),3 chambre(s),5,"Danube-Porte des Lilas, Paris 19ème (75019)",Paris 19ème,75019,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/256086759.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,649 000 €, 4 356 €/m²,149 m²,5 pièce(s),3 chambre(s),5,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",Paris 18ème,75018,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/255738363.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,344 100 €,N/A,57 m²,2 pièce(s),1 chambre(s),2,Paris 18ème (75018),Paris 18ème,75018,75,N/A,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/256183705.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Duplex,670 000 €, 7 053 €/m²,95 m²,3 pièce(s),2 chambre(s),3,"Plaine, Paris 20ème (75020)",Paris 20ème,75020,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/plaine/250105501.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,N/A,945 000 €, 9 450 €/m²,100 m²,4 pièce(s),3 chambre(s),4,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,B,Non,N/A,https://www.bellesdemeures.com/253587989/detail.htm,10
10,Appartement,230 000 €, 6 389 €/m²,36 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/256054185.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
10,Appartement,528 000 €, 12 741 €/m²,"41,4 m²",3 pièce(s),2 chambre(s),3,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/256136539.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D10#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
6,Appartement,545 000 €, 8 516 €/m²,64 m²,3 pièce(s),2 chambre(s),3,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/255229003.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,383 000 €, 10 924 €/m²,"35,1 m²",2 pièce(s),1 chambre(s),2,"Père Lachaise-Réunion, Paris 20ème (75020)",Paris 20ème,75020,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/pere-lachaise-reunion/254557863.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,219 000 €, 8 760 €/m²,25 m²,1 pièce(s),N/A,1,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,G,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255163539.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,145 000 €, 11 154 €/m²,13 m²,1 pièce(s),N/A,1,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/255931451.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,1 500 000 €, 7 853 €/m²,191 m²,5 pièce(s),4 chambre(s),5,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,C,Non,N/A,https://www.bellesdemeures.com/254334877/detail.htm,10
6,Appartement,730 000 €, 11 587 €/m²,63 m²,3 pièce(s),2 chambre(s),3,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/252251387.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,620 000 €, 6 889 €/m²,90 m²,4 pièce(s),3 chambre(s),4,"Danube-Porte des Lilas, Paris 19ème (75019)",Paris 19ème,75019,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/danube-porte-des-lilas/250904199.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,510 000 €, 11 333 €/m²,45 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/251351465.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,570 000 €, 9 500 €/m²,60 m²,3 pièce(s),2 chambre(s),3,"Belleville, Paris 20ème (75020)",Paris 20ème,75020,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/255560135.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,238 000 €, 8 207 €/m²,29 m²,2 pièce(s),1 chambre(s),2,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/moskowa-porte-montmartre-porte-de-clignancourt/255386353.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,219 000 €, 10 950 €/m²,20 m²,1 pièce(s),N/A,1,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/255297783.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,390 000 €, 9 512 €/m²,41 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/255415333.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,219 000 €, 10 950 €/m²,20 m²,1 pièce(s),N/A,1,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255182513.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Studio,135 000 €, 11 250 €/m²,12 m²,1 pièce(s),N/A,1,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/255471639.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
6,Appartement,465 000 €, 10 333 €/m²,45 m²,2 pièce(s),1 chambre(s),2,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,G,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/253448115.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D6&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,10
